state,nsoil,psoil,ksoil,temperature,humidity,ph,rainfall,cropprice,crop,yield,totalprice,soiltype
uttarpradesh,16,143,204,23.7147527,91.5333117,5.63133338,121.896166,1100,banana,31.38,34518,sandyclayloam
uttarpradesh,16,143,204,23.7147527,91.5333117,5.63133338,121.896166,1100,banana,31.38,34518,black
uttarpradesh,16,143,204,23.7147527,91.5333117,5.63133338,121.896166,1100,banana,31.38,34518,regur
uttarpradesh,16,143,204,23.7147527,91.5333117,5.63133338,121.896166,1100,banana,31.38,34518,inceptisols
uttarpradesh,16,143,204,23.7147527,91.5333117,5.63133338,121.896166,1100,banana,31.38,34518,loamy
uttarpradesh,16,143,204,23.7147527,91.5333117,5.63133338,121.896166,1100,banana,31.38,34518,red
uttarpradesh,16,143,204,23.7147527,91.5333117,5.63133338,121.896166,1100,banana,31.38,34518,alluvial
uttarpradesh,16,143,204,23.7147527,91.5333117,5.63133338,121.896166,1100,banana,31.38,34518,mountains
kerala,35,71,17,29.8928662,66.3537512,6.93192496,198.1403,5900,banana,6.22,36698,desert
kerala,35,71,17,29.8928662,66.3537512,6.93192496,198.1403,5900,banana,6.22,36698,sandy
kerala,35,71,17,29.8928662,66.3537512,6.93192496,198.1403,5900,banana,6.22,36698,sandyclayloam
kerala,35,71,17,29.8928662,66.3537512,6.93192496,198.1403,5900,banana,6.22,36698,black
kerala,35,71,17,29.8928662,66.3537512,6.93192496,198.1403,5900,banana,6.22,36698,regur
kerala,35,71,17,29.8928662,66.3537512,6.93192496,198.1403,5900,banana,6.22,36698,inceptisols
kerala,35,71,17,29.8928662,66.3537512,6.93192496,198.1403,5900,banana,6.22,36698,loamy
kerala,35,71,17,29.8928662,66.3537512,6.93192496,198.1403,5900,banana,6.22,36698,red
kerala,35,71,17,29.8928662,66.3537512,6.93192496,198.1403,5900,banana,6.22,36698,alluvial
kerala,35,71,17,29.8928662,66.3537512,6.93192496,198.1403,5900,banana,6.22,36698,mountains
kerala,24,38,22,24.4787645,58.5166392,8.20270601,34.9693329,4500,banana,6.22,27990,desert
kerala,24,38,22,24.4787645,58.5166392,8.20270601,34.9693329,4500,banana,6.22,27990,sandy
kerala,24,38,22,24.4787645,58.5166392,8.20270601,34.9693329,4500,banana,6.22,27990,sandyclayloam
kerala,24,38,22,24.4787645,58.5166392,8.20270601,34.9693329,4500,banana,6.22,27990,black
kerala,24,38,22,24.4787645,58.5166392,8.20270601,34.9693329,4500,banana,6.22,27990,regur
kerala,24,38,22,24.4787645,58.5166392,8.20270601,34.9693329,4500,banana,6.22,27990,inceptisols
kerala,24,38,22,24.4787645,58.5166392,8.20270601,34.9693329,4500,banana,6.22,27990,loamy
kerala,24,38,22,24.4787645,58.5166392,8.20270601,34.9693329,4500,banana,6.22,27990,red
kerala,24,38,22,24.4787645,58.5166392,8.20270601,34.9693329,4500,banana,6.22,27990,alluvial
kerala,24,38,22,24.4787645,58.5166392,8.20270601,34.9693329,4500,banana,6.22,27990,mountains
kerala,25,40,21,27.7332907,81.1390303,6.24890091,44.1758091,3900,banana,6.22,24258,desert
kerala,25,40,21,27.7332907,81.1390303,6.24890091,44.1758091,3900,banana,6.22,24258,sandy
kerala,25,40,21,27.7332907,81.1390303,6.24890091,44.1758091,3900,banana,6.22,24258,sandyclayloam
kerala,25,40,21,27.7332907,81.1390303,6.24890091,44.1758091,3900,banana,6.22,24258,black
kerala,25,40,21,27.7332907,81.1390303,6.24890091,44.1758091,3900,banana,6.22,24258,regur
kerala,25,40,21,27.7332907,81.1390303,6.24890091,44.1758091,3900,banana,6.22,24258,inceptisols
kerala,25,40,21,27.7332907,81.1390303,6.24890091,44.1758091,3900,banana,6.22,24258,loamy
kerala,25,40,21,27.7332907,81.1390303,6.24890091,44.1758091,3900,banana,6.22,24258,red
kerala,25,40,21,27.7332907,81.1390303,6.24890091,44.1758091,3900,banana,6.22,24258,alluvial
kerala,25,40,21,27.7332907,81.1390303,6.24890091,44.1758091,3900,banana,6.22,24258,mountains
kerala,36,38,15,28.3636385,87.5981065,6.32066201,57.9952435,1400,banana,6.22,8708,desert
kerala,36,38,15,28.3636385,87.5981065,6.32066201,57.9952435,1400,banana,6.22,8708,sandy
kerala,36,38,15,28.3636385,87.5981065,6.32066201,57.9952435,1400,banana,6.22,8708,sandyclayloam
kerala,36,38,15,28.3636385,87.5981065,6.32066201,57.9952435,1400,banana,6.22,8708,black
kerala,36,38,15,28.3636385,87.5981065,6.32066201,57.9952435,1400,banana,6.22,8708,regur
kerala,36,38,15,28.3636385,87.5981065,6.32066201,57.9952435,1400,banana,6.22,8708,inceptisols
kerala,36,38,15,28.3636385,87.5981065,6.32066201,57.9952435,1400,banana,6.22,8708,loamy
kerala,36,38,15,28.3636385,87.5981065,6.32066201,57.9952435,1400,banana,6.22,8708,red
kerala,36,38,15,28.3636385,87.5981065,6.32066201,57.9952435,1400,banana,6.22,8708,alluvial
kerala,36,38,15,28.3636385,87.5981065,6.32066201,57.9952435,1400,banana,6.22,8708,mountains
madhyapradesh,26,54,17,28.5474135,88.9570454,6.27258822,49.4897245,1200,banana,11.43,13716,desert
madhyapradesh,26,54,17,28.5474135,88.9570454,6.27258822,49.4897245,1200,banana,11.43,13716,sandy
madhyapradesh,26,54,17,28.5474135,88.9570454,6.27258822,49.4897245,1200,banana,11.43,13716,sandyclayloam
madhyapradesh,26,54,17,28.5474135,88.9570454,6.27258822,49.4897245,1200,banana,11.43,13716,black
madhyapradesh,26,54,17,28.5474135,88.9570454,6.27258822,49.4897245,1200,banana,11.43,13716,regur
madhyapradesh,26,54,17,28.5474135,88.9570454,6.27258822,49.4897245,1200,banana,11.43,13716,inceptisols
madhyapradesh,26,54,17,28.5474135,88.9570454,6.27258822,49.4897245,1200,banana,11.43,13716,loamy
madhyapradesh,26,54,17,28.5474135,88.9570454,6.27258822,49.4897245,1200,banana,11.43,13716,red
madhyapradesh,26,54,17,28.5474135,88.9570454,6.27258822,49.4897245,1200,banana,11.43,13716,alluvial
madhyapradesh,26,54,17,28.5474135,88.9570454,6.27258822,49.4897245,1200,banana,11.43,13716,mountains
uttarpradesh,38,14,30,26.9244952,91.2010601,5.57074538,194.902213,1785,banana,31.38,56013.3,desert
uttarpradesh,38,14,30,26.9244952,91.2010601,5.57074538,194.902213,1785,banana,31.38,56013.3,sandy
uttarpradesh,38,14,30,26.9244952,91.2010601,5.57074538,194.902213,1785,banana,31.38,56013.3,sandyclayloam
uttarpradesh,38,14,30,26.9244952,91.2010601,5.57074538,194.902213,1785,banana,31.38,56013.3,black
uttarpradesh,38,14,30,26.9244952,91.2010601,5.57074538,194.902213,1785,banana,31.38,56013.3,regur
uttarpradesh,38,14,30,26.9244952,91.2010601,5.57074538,194.902213,1785,banana,31.38,56013.3,inceptisols
uttarpradesh,38,14,30,26.9244952,91.2010601,5.57074538,194.902213,1785,banana,31.38,56013.3,loamy
uttarpradesh,38,14,30,26.9244952,91.2010601,5.57074538,194.902213,1785,banana,31.38,56013.3,red
uttarpradesh,38,14,30,26.9244952,91.2010601,5.57074538,194.902213,1785,banana,31.38,56013.3,alluvial
uttarpradesh,38,14,30,26.9244952,91.2010601,5.57074538,194.902213,1785,banana,31.38,56013.3,mountains
uttarpradesh,19,24,15,20.4895452,93.7248507,7.13713697,111.839195,1750,banana,31.38,54915,desert
uttarpradesh,19,24,15,20.4895452,93.7248507,7.13713697,111.839195,1750,banana,31.38,54915,sandy
uttarpradesh,19,24,15,20.4895452,93.7248507,7.13713697,111.839195,1750,banana,31.38,54915,sandyclayloam
uttarpradesh,19,24,15,20.4895452,93.7248507,7.13713697,111.839195,1750,banana,31.38,54915,black
uttarpradesh,19,24,15,20.4895452,93.7248507,7.13713697,111.839195,1750,banana,31.38,54915,regur
uttarpradesh,19,24,15,20.4895452,93.7248507,7.13713697,111.839195,1750,banana,31.38,54915,inceptisols
uttarpradesh,19,24,15,20.4895452,93.7248507,7.13713697,111.839195,1750,banana,31.38,54915,loamy
uttarpradesh,19,24,15,20.4895452,93.7248507,7.13713697,111.839195,1750,banana,31.38,54915,red
uttarpradesh,19,24,15,20.4895452,93.7248507,7.13713697,111.839195,1750,banana,31.38,54915,alluvial
uttarpradesh,19,24,15,20.4895452,93.7248507,7.13713697,111.839195,1750,banana,31.38,54915,mountains
uttarpradesh,25,21,11,32.2379783,90.154068,6.46004477,104.705225,1190,banana,31.38,37342.2,desert
uttarpradesh,25,21,11,32.2379783,90.154068,6.46004477,104.705225,1190,banana,31.38,37342.2,sandy
uttarpradesh,25,21,11,32.2379783,90.154068,6.46004477,104.705225,1190,banana,31.38,37342.2,sandyclayloam
uttarpradesh,25,21,11,32.2379783,90.154068,6.46004477,104.705225,1190,banana,31.38,37342.2,black
uttarpradesh,25,21,11,32.2379783,90.154068,6.46004477,104.705225,1190,banana,31.38,37342.2,regur
uttarpradesh,25,21,11,32.2379783,90.154068,6.46004477,104.705225,1190,banana,31.38,37342.2,inceptisols
uttarpradesh,25,21,11,32.2379783,90.154068,6.46004477,104.705225,1190,banana,31.38,37342.2,loamy
uttarpradesh,25,21,11,32.2379783,90.154068,6.46004477,104.705225,1190,banana,31.38,37342.2,red
uttarpradesh,25,21,11,32.2379783,90.154068,6.46004477,104.705225,1190,banana,31.38,37342.2,alluvial
uttarpradesh,25,21,11,32.2379783,90.154068,6.46004477,104.705225,1190,banana,31.38,37342.2,mountains
uttarpradesh,18,30,29,26.7627493,92.8605689,6.42001871,224.590366,2800,banana,31.38,87864,desert
uttarpradesh,18,30,29,26.7627493,92.8605689,6.42001871,224.590366,2800,banana,31.38,87864,sandy
uttarpradesh,18,30,29,26.7627493,92.8605689,6.42001871,224.590366,2800,banana,31.38,87864,sandyclayloam
uttarpradesh,18,30,29,26.7627493,92.8605689,6.42001871,224.590366,2800,banana,31.38,87864,black
uttarpradesh,18,30,29,26.7627493,92.8605689,6.42001871,224.590366,2800,banana,31.38,87864,regur
uttarpradesh,18,30,29,26.7627493,92.8605689,6.42001871,224.590366,2800,banana,31.38,87864,inceptisols
uttarpradesh,18,30,29,26.7627493,92.8605689,6.42001871,224.590366,2800,banana,31.38,87864,loamy
uttarpradesh,18,30,29,26.7627493,92.8605689,6.42001871,224.590366,2800,banana,31.38,87864,red
uttarpradesh,18,30,29,26.7627493,92.8605689,6.42001871,224.590366,2800,banana,31.38,87864,alluvial
uttarpradesh,18,30,29,26.7627493,92.8605689,6.42001871,224.590366,2800,banana,31.38,87864,mountains
uttarpradesh,108,38,24,23.4102249,76.4383695,7.44221706,78.821996,1200,banana,31.38,37656,desert
uttarpradesh,108,38,24,23.4102249,76.4383695,7.44221706,78.821996,1200,banana,31.38,37656,sandy
uttarpradesh,108,38,24,23.4102249,76.4383695,7.44221706,78.821996,1200,banana,31.38,37656,sandyclayloam
uttarpradesh,108,38,24,23.4102249,76.4383695,7.44221706,78.821996,1200,banana,31.38,37656,black
uttarpradesh,108,38,24,23.4102249,76.4383695,7.44221706,78.821996,1200,banana,31.38,37656,regur
uttarpradesh,108,38,24,23.4102249,76.4383695,7.44221706,78.821996,1200,banana,31.38,37656,inceptisols
uttarpradesh,108,38,24,23.4102249,76.4383695,7.44221706,78.821996,1200,banana,31.38,37656,loamy
uttarpradesh,108,38,24,23.4102249,76.4383695,7.44221706,78.821996,1200,banana,31.38,37656,red
uttarpradesh,108,38,24,23.4102249,76.4383695,7.44221706,78.821996,1200,banana,31.38,37656,alluvial
uttarpradesh,108,38,24,23.4102249,76.4383695,7.44221706,78.821996,1200,banana,31.38,37656,mountains
uttarpradesh,32,55,52,37.5889971,91.9974036,6.9677596,159.657738,2200,banana,31.38,69036,desert
uttarpradesh,32,55,52,37.5889971,91.9974036,6.9677596,159.657738,2200,banana,31.38,69036,sandy
uttarpradesh,32,55,52,37.5889971,91.9974036,6.9677596,159.657738,2200,banana,31.38,69036,sandyclayloam
uttarpradesh,32,55,52,37.5889971,91.9974036,6.9677596,159.657738,2200,banana,31.38,69036,black
uttarpradesh,32,55,52,37.5889971,91.9974036,6.9677596,159.657738,2200,banana,31.38,69036,regur
uttarpradesh,32,55,52,37.5889971,91.9974036,6.9677596,159.657738,2200,banana,31.38,69036,inceptisols
uttarpradesh,32,55,52,37.5889971,91.9974036,6.9677596,159.657738,2200,banana,31.38,69036,loamy
uttarpradesh,32,55,52,37.5889971,91.9974036,6.9677596,159.657738,2200,banana,31.38,69036,red
uttarpradesh,32,55,52,37.5889971,91.9974036,6.9677596,159.657738,2200,banana,31.38,69036,alluvial
uttarpradesh,32,55,52,37.5889971,91.9974036,6.9677596,159.657738,2200,banana,31.38,69036,mountains
uttarpradesh,117,25,54,28.6827596,92.5096931,6.15068636,29.1118766,1550,banana,31.38,48639,desert
uttarpradesh,117,25,54,28.6827596,92.5096931,6.15068636,29.1118766,1550,banana,31.38,48639,sandy
uttarpradesh,117,25,54,28.6827596,92.5096931,6.15068636,29.1118766,1550,banana,31.38,48639,sandyclayloam
uttarpradesh,117,25,54,28.6827596,92.5096931,6.15068636,29.1118766,1550,banana,31.38,48639,black
uttarpradesh,117,25,54,28.6827596,92.5096931,6.15068636,29.1118766,1550,banana,31.38,48639,regur
uttarpradesh,117,25,54,28.6827596,92.5096931,6.15068636,29.1118766,1550,banana,31.38,48639,inceptisols
uttarpradesh,117,25,54,28.6827596,92.5096931,6.15068636,29.1118766,1550,banana,31.38,48639,loamy
uttarpradesh,117,25,54,28.6827596,92.5096931,6.15068636,29.1118766,1550,banana,31.38,48639,red
uttarpradesh,117,25,54,28.6827596,92.5096931,6.15068636,29.1118766,1550,banana,31.38,48639,alluvial
uttarpradesh,117,25,54,28.6827596,92.5096931,6.15068636,29.1118766,1550,banana,31.38,48639,mountains
meghalaya,39,30,38,20.1264492,87.5962962,6.96515673,108.065579,4000,banana,3.35,13400,desert
meghalaya,39,30,38,20.1264492,87.5962962,6.96515673,108.065579,4000,banana,3.35,13400,sandy
meghalaya,39,30,38,20.1264492,87.5962962,6.96515673,108.065579,4000,banana,3.35,13400,sandyclayloam
meghalaya,39,30,38,20.1264492,87.5962962,6.96515673,108.065579,4000,banana,3.35,13400,black
meghalaya,39,30,38,20.1264492,87.5962962,6.96515673,108.065579,4000,banana,3.35,13400,regur
meghalaya,39,30,38,20.1264492,87.5962962,6.96515673,108.065579,4000,banana,3.35,13400,inceptisols
meghalaya,39,30,38,20.1264492,87.5962962,6.96515673,108.065579,4000,banana,3.35,13400,loamy
meghalaya,39,30,38,20.1264492,87.5962962,6.96515673,108.065579,4000,banana,3.35,13400,red
meghalaya,39,30,38,20.1264492,87.5962962,6.96515673,108.065579,4000,banana,3.35,13400,alluvial
meghalaya,39,30,38,20.1264492,87.5962962,6.96515673,108.065579,4000,banana,3.35,13400,mountains
uttarpradesh,29,11,5,23.1333881,91.9467033,7.63978845,104.422414,900,banana,31.38,28242,desert
uttarpradesh,29,11,5,23.1333881,91.9467033,7.63978845,104.422414,900,banana,31.38,28242,sandy
uttarpradesh,29,11,5,23.1333881,91.9467033,7.63978845,104.422414,900,banana,31.38,28242,sandyclayloam
uttarpradesh,29,11,5,23.1333881,91.9467033,7.63978845,104.422414,900,banana,31.38,28242,black
uttarpradesh,29,11,5,23.1333881,91.9467033,7.63978845,104.422414,900,banana,31.38,28242,regur
uttarpradesh,29,11,5,23.1333881,91.9467033,7.63978845,104.422414,900,banana,31.38,28242,inceptisols
uttarpradesh,29,11,5,23.1333881,91.9467033,7.63978845,104.422414,900,banana,31.38,28242,loamy
uttarpradesh,29,11,5,23.1333881,91.9467033,7.63978845,104.422414,900,banana,31.38,28242,red
uttarpradesh,29,11,5,23.1333881,91.9467033,7.63978845,104.422414,900,banana,31.38,28242,alluvial
uttarpradesh,29,11,5,23.1333881,91.9467033,7.63978845,104.422414,900,banana,31.38,28242,mountains
uttarpradesh,100,48,17,23.7805123,83.0387883,7.82787781,66.265559,1165,banana,31.38,36557.7,desert
uttarpradesh,100,48,17,23.7805123,83.0387883,7.82787781,66.265559,1165,banana,31.38,36557.7,sandy
uttarpradesh,100,48,17,23.7805123,83.0387883,7.82787781,66.265559,1165,banana,31.38,36557.7,sandyclayloam
uttarpradesh,100,48,17,23.7805123,83.0387883,7.82787781,66.265559,1165,banana,31.38,36557.7,black
uttarpradesh,100,48,17,23.7805123,83.0387883,7.82787781,66.265559,1165,banana,31.38,36557.7,regur
uttarpradesh,100,48,17,23.7805123,83.0387883,7.82787781,66.265559,1165,banana,31.38,36557.7,inceptisols
uttarpradesh,100,48,17,23.7805123,83.0387883,7.82787781,66.265559,1165,banana,31.38,36557.7,loamy
uttarpradesh,100,48,17,23.7805123,83.0387883,7.82787781,66.265559,1165,banana,31.38,36557.7,red
uttarpradesh,100,48,17,23.7805123,83.0387883,7.82787781,66.265559,1165,banana,31.38,36557.7,alluvial
uttarpradesh,100,48,17,23.7805123,83.0387883,7.82787781,66.265559,1165,banana,31.38,36557.7,mountains
madhyapradesh,4,40,21,28.7972814,80.4574442,6.72555106,44.3007051,800,banana,11.43,9144,desert
madhyapradesh,4,40,21,28.7972814,80.4574442,6.72555106,44.3007051,800,banana,11.43,9144,sandy
madhyapradesh,4,40,21,28.7972814,80.4574442,6.72555106,44.3007051,800,banana,11.43,9144,sandyclayloam
madhyapradesh,4,40,21,28.7972814,80.4574442,6.72555106,44.3007051,800,banana,11.43,9144,black
madhyapradesh,4,40,21,28.7972814,80.4574442,6.72555106,44.3007051,800,banana,11.43,9144,regur
madhyapradesh,4,40,21,28.7972814,80.4574442,6.72555106,44.3007051,800,banana,11.43,9144,inceptisols
madhyapradesh,4,40,21,28.7972814,80.4574442,6.72555106,44.3007051,800,banana,11.43,9144,loamy
madhyapradesh,4,40,21,28.7972814,80.4574442,6.72555106,44.3007051,800,banana,11.43,9144,red
madhyapradesh,4,40,21,28.7972814,80.4574442,6.72555106,44.3007051,800,banana,11.43,9144,alluvial
madhyapradesh,4,40,21,28.7972814,80.4574442,6.72555106,44.3007051,800,banana,11.43,9144,mountains
uttarpradesh,20,129,201,23.410447,91.6991329,5.58790596,116.077793,950,banana,31.38,29811,desert
uttarpradesh,20,129,201,23.410447,91.6991329,5.58790596,116.077793,950,banana,31.38,29811,sandy
uttarpradesh,20,129,201,23.410447,91.6991329,5.58790596,116.077793,950,banana,31.38,29811,sandyclayloam
uttarpradesh,20,129,201,23.410447,91.6991329,5.58790596,116.077793,950,banana,31.38,29811,black
uttarpradesh,20,129,201,23.410447,91.6991329,5.58790596,116.077793,950,banana,31.38,29811,regur
uttarpradesh,20,129,201,23.410447,91.6991329,5.58790596,116.077793,950,banana,31.38,29811,inceptisols
uttarpradesh,20,129,201,23.410447,91.6991329,5.58790596,116.077793,950,banana,31.38,29811,loamy
uttarpradesh,20,129,201,23.410447,91.6991329,5.58790596,116.077793,950,banana,31.38,29811,red
uttarpradesh,20,129,201,23.410447,91.6991329,5.58790596,116.077793,950,banana,31.38,29811,alluvial
uttarpradesh,20,129,201,23.410447,91.6991329,5.58790596,116.077793,950,banana,31.38,29811,mountains
kerala,2,38,18,27.5363293,89.9290817,6.61989149,45.4859192,3600,banana,6.22,22392,desert
kerala,2,38,18,27.5363293,89.9290817,6.61989149,45.4859192,3600,banana,6.22,22392,sandy
kerala,2,38,18,27.5363293,89.9290817,6.61989149,45.4859192,3600,banana,6.22,22392,sandyclayloam
kerala,2,38,18,27.5363293,89.9290817,6.61989149,45.4859192,3600,banana,6.22,22392,black
kerala,2,38,18,27.5363293,89.9290817,6.61989149,45.4859192,3600,banana,6.22,22392,regur
kerala,2,38,18,27.5363293,89.9290817,6.61989149,45.4859192,3600,banana,6.22,22392,inceptisols
kerala,2,38,18,27.5363293,89.9290817,6.61989149,45.4859192,3600,banana,6.22,22392,loamy
kerala,2,38,18,27.5363293,89.9290817,6.61989149,45.4859192,3600,banana,6.22,22392,red
kerala,2,38,18,27.5363293,89.9290817,6.61989149,45.4859192,3600,banana,6.22,22392,alluvial
kerala,2,38,18,27.5363293,89.9290817,6.61989149,45.4859192,3600,banana,6.22,22392,mountains
kerala,34,35,21,28.4452499,82.6763954,6.68438135,58.1871316,3500,banana,6.22,21770,desert
kerala,34,35,21,28.4452499,82.6763954,6.68438135,58.1871316,3500,banana,6.22,21770,sandy
kerala,34,35,21,28.4452499,82.6763954,6.68438135,58.1871316,3500,banana,6.22,21770,sandyclayloam
kerala,34,35,21,28.4452499,82.6763954,6.68438135,58.1871316,3500,banana,6.22,21770,black
kerala,34,35,21,28.4452499,82.6763954,6.68438135,58.1871316,3500,banana,6.22,21770,regur
kerala,34,35,21,28.4452499,82.6763954,6.68438135,58.1871316,3500,banana,6.22,21770,inceptisols
kerala,34,35,21,28.4452499,82.6763954,6.68438135,58.1871316,3500,banana,6.22,21770,loamy
kerala,34,35,21,28.4452499,82.6763954,6.68438135,58.1871316,3500,banana,6.22,21770,red
kerala,34,35,21,28.4452499,82.6763954,6.68438135,58.1871316,3500,banana,6.22,21770,alluvial
kerala,34,35,21,28.4452499,82.6763954,6.68438135,58.1871316,3500,banana,6.22,21770,mountains
kerala,37,50,23,29.6529689,88.4858738,6.5304707,56.0191315,1400,banana,6.22,8708,desert
kerala,37,50,23,29.6529689,88.4858738,6.5304707,56.0191315,1400,banana,6.22,8708,sandy
kerala,37,50,23,29.6529689,88.4858738,6.5304707,56.0191315,1400,banana,6.22,8708,sandyclayloam
kerala,37,50,23,29.6529689,88.4858738,6.5304707,56.0191315,1400,banana,6.22,8708,black
kerala,37,50,23,29.6529689,88.4858738,6.5304707,56.0191315,1400,banana,6.22,8708,regur
kerala,37,50,23,29.6529689,88.4858738,6.5304707,56.0191315,1400,banana,6.22,8708,inceptisols
kerala,37,50,23,29.6529689,88.4858738,6.5304707,56.0191315,1400,banana,6.22,8708,loamy
kerala,37,50,23,29.6529689,88.4858738,6.5304707,56.0191315,1400,banana,6.22,8708,red
kerala,37,50,23,29.6529689,88.4858738,6.5304707,56.0191315,1400,banana,6.22,8708,alluvial
kerala,37,50,23,29.6529689,88.4858738,6.5304707,56.0191315,1400,banana,6.22,8708,mountains
